"(1, '03 Greedo', '03 Purple Hearts', 'en')"
"(11096, 'Primary & Oh Hyuk', 'ETunnel', 'en')"
"(11097, 'CRUSH', '어떻게 지내 (Fall)', 'en')"
"(11098, 'Verbal Jint', 'Favorite', 'en')"
"(11099, 'Verbal Jint', 'Favorite (Gettheride Remix)', 'en')"
"(11100, 'Nucksal', '막이 내려도 (Feelin Good)', 'ko')"
"(11101, 'Gaeko', 'Festival Virgin', 'ko')"
"(11102, 'Nucksal', '필라멘트 (Filament)', 'ko')"
"(11103, 'Reddy', 'Flamingo', 'ko')"
"(11104, 'Yankie & Jeian', 'Glow', 'ko')"
"(11105, 'Dynamic Duo', '죽일 놈 (Guilty)', 'ko')"
"(11106, 'Dynamic Duo', ""북향 (Hemi's Room)"", 'ko')"
"(11107, 'Infinite Challenge', '그래 우리 함께 (Here We are)', 'ko')"
"(11108, 'Dynamic Duo', '날개뼈 (Hot Wings)', 'vi')"
"(11109, 'Gaeko', '휑하다 Hueng Hai', 'ko')"
"(11110, 'CRUSH', 'Hug Me', 'ko')"
"(11111, 'Gaeko', 'I Can Control You', 'ko')"
"(11112, 'Hanhae', 'In My Dream (나오네 네가)', 'ko')"
"(11113, 'Supreme Team (Kor)', '배가 불렀지 (I Was Full)', 'ko')"
"(11114, 'Dynamic Duo', '꿀잼 (Jam)', 'ko')"
"(11115, 'Gang Starr', '1/2 & 1/2', 'en')"
"(11116, 'Gang Starr', '24-7 / 365', 'ro')"
"(11117, 'Gang Starr', '2 Deep', 'en')"
"(11118, 'Gang Starr', '2 Steps Ahead', 'en')"
"(11119, 'Gang Starr', ""'92 Interlude"", 'ro')"
"(11120, 'Gang Starr', 'Above the Clouds', 'en')"
"(11121, 'Sway & King Tech', 'Above the Clouds', 'en')"
"(11122, 'Gang Starr', 'Aiiight Chill...', 'en')"
"(11123, 'Gang Starr', 'All 4 Tha Ca$h', 'en')"
"(11124, 'Gang Starr', 'ALONGWAYTOGO', 'en')"
"(11125, 'Gang Starr', 'As I Read My S-A', 'en')"
"(11126, 'Guru', 'Back 2 Back', 'en')"
"(11127, 'Gang Starr', 'Battle', 'en')"
"(11128, 'Gang Starr', 'Betrayal', 'en')"
"(11129, 'Gang Starr', 'Beyond Comprehension', 'en')"
"(11130, 'Gang Starr', 'B.I. vs. Friendship', 'en')"
"(11131, 'Gang Starr', ""Blowin' Up The Spot"", 'en')"
"(11132, 'Gang Starr', 'Brainstorm', 'en')"
"(11133, ""N'Dea Davenport"", 'Bring It On (DJ Premier Remix)', 'en')"
"(11134, 'Gang Starr', 'B.Y.S.', 'en')"
"(11135, 'Gang Starr', 'Capture (Militia Pt. 3)', 'en')"
"(11136, 'Gang Starr', 'Cause and Effect', 'en')"
"(11137, 'Gang Starr', 'Check the Technique', 'en')"
"(11138, 'Gang Starr', 'Code of the Streets', 'en')"
"(11139, 'Gang Starr', 'Code Of The Streets (Radio Version)', 'en')"
"(11140, 'Gang Starr', ""Comin' for Datazz"", 'en')"
"(11141, 'Gang Starr', 'Conscience Be Free', 'en')"
"(11142, 'Gang Starr', 'Conspiracy', 'en')"
"(11143, 'Gang Starr', 'Credit Is Due', 'en')"
"(11144, 'Gang Starr', 'Daily Operation', 'fr')"
"(11145, 'Gang Starr', 'Daily Operation [Tracklist+ Cover art]', 'en')"
"(11146, 'Dream Warriors', 'Day In Day Out', 'en')"
"(11147, 'Gang Starr', 'Deadly Habitz', 'en')"
"(11148, 'Gang Starr', 'Discipline', 'en')"
"(11149, 'Gang Starr', 'DJ Premier In Deep Concentration', 'en')"
"(11150, 'Gang Starr', 'Doe in Advance', 'en')"
"(11151, 'Gang Starr', 'DWYCK', 'en')"
"(11152, 'Gang Starr', 'Eulogy', 'en')"
"(11153, 'Gang Starr', 'Execution of a Chump (No More Mr. Nice Guy Pt. 2)', 'en')"
"(11154, 'Gang Starr', 'Ex Girl to Next Girl', 'en')"
"(11155, 'Gang Starr', 'F.A.L.A.', 'en')"
"(11156, 'Gang Starr', 'Flip the Script', 'en')"
"(11157, 'Gang Starr', 'Form of Intellect', 'en')"
"(11158, 'Gang Starr', 'Full Clip', 'en')"
"(11159, 'Gang Starr', 'Full Clip Remix (main)', 'en')"
"(11160, 'Gang Starr', 'Full Clip RZA Remix', 'en')"
"(11161, 'Gang Starr', 'Game Plan', 'ro')"
"(11162, 'Funkmaster Flex', 'GangStarr Freestyle', 'en')"
"(11163, 'Gang Starr', 'Gotch U', 'en')"
"(11164, 'Gang Starr', 'Gotta Get Over', 'en')"
"(11165, 'Kingpin Skinny Pimp', 'All About Them Prophets', 'en')"
"(11166, 'Gangsta Blac', 'Blaze Up Anotha One', 'en')"
"(11167, 'Three 6 Mafia', 'Body Parts', 'en')"
"(11168, 'Playa Fly', ""Breakin' Da Law"", 'en')"
"(11169, 'Gangsta Blac', 'Da End', 'en')"
"(11170, 'Tela', 'Drugs', 'en')"
"(11171, 'Playa Fly', ""Gettin' it On"", 'en')"
"(11172, 'Gangsta Blac', 'Gettin Real Buck', 'en')"
"(11173, 'Playa Fly', ""Havin' Thangs"", 'en')"
"(11174, 'Three 6 Mafia', 'Last Man Standing', 'en')"
"(11175, 'Gangsta Blac', ""Life's A Bitch"", 'en')"
"(11176, 'DJ Paul & Juicy J', 'Smoked out, Loced out', 'en')"
"(11177, 'Gangsta Blac', 'S.O.U.T.H. Parkway', 'en')"
"(11178, 'Lil Jyule', 'Strapped Wit Tha Gloc', 'en')"
"(11179, 'Juicy J', 'Tha Backyard', 'en')"
"(11180, 'Gangsta Blac', 'Tire Shop', 'en')"
"(11181, 'DJ Paul', 'Twist It, Hit It, Light It', 'en')"
"(11182, 'Gangsta Blac', 'V-Dog And Da Gangsta', 'en')"
"(11183, 'Three 6 Mafia', 'Victim of this Shit', 'en')"
"(11184, 'Gangsta Blac', 'Where I Dwell', 'en')"
"(11185, 'Gangsta Blac', 'Wreckless Clan', 'en')"
"(11186, 'Playa Fly', 'Write Sum Bump', 'en')"
"(11187, 'Kingpin Skinny Pimp', ""Y'all Ain't No Killaz"", 'en')"
"(11188, 'Butter Bullets', '12345666', 'fr')"
"(11189, 'Gangsta Boo', '1999', 'en')"
"(11190, 'Three 6 Mafia', ""Act Like You Know Me (Point Em' Out)"", 'en')"
"(11191, 'Gangsta Boo', ""Ain't Shit Changed"", 'en')"
"(11192, 'Tear Da Club Up Thugs', 'All Dirty Hoes', 'en')"
"(11193, 'Gangsta Boo', ""An I Get Paid (Get Your Broke Ass Out) — Da Strippers' Anthem"", 'en')"
"(11194, 'Three 6 Mafia', 'Are U Ready 4 Us', 'en')"
"(11195, 'Three 6 Mafia', 'Armageddon Comes', 'en')"
"(11196, 'Project Pat', 'Ballers', 'en')"
"(11197, 'Three 6 Mafia', ""Barrin' You Bitches"", 'en')"
"(11198, 'Da Mafia 6ix', 'Beacon N Blender', 'en')"
"(11199, 'Da Mafia 6ix', 'Been Had Hard', 'en')"
"(11200, 'Gangsta Boo', 'Be Real', 'en')"
"(11201, 'Da Mafia 6ix', 'Betta Pray', 'en')"
"(11202, 'Gangsta Boo', 'Bitchy', 'en')"
"(11203, 'Xavier Wulf', 'Bodies', 'en')"
"(11204, 'Three 6 Mafia', 'Body Parts', 'en')"
"(11205, 'Da Mafia 6ix', 'Body Parts', 'en')"
"(11206, 'Three 6 Mafia', 'Bodyparts 2', 'en')"
"(11207, 'Lil Wyte & Frayser Boy', 'Bout To Be A Fight', 'en')"
"(11208, '8Ball', 'Bread & Butter', 'en')"
"(11209, 'Da Mafia 6ix', 'Break Da Law', 'en')"
"(11210, 'Foxy Brown', 'BWA', 'en')"
"(11211, 'Gangsta Boo', 'Can I Get Paid (Get Your Broke Ass Out)', 'en')"
"(11212, 'Gangsta Boo', ""Can I Get Paid (Get Your Broke Ass Out)- Da Stripper's Anthem"", 'en')"
"(11213, 'Gangsta Boo', 'Can I Get Paid Pt.II', 'en')"
"(11214, 'DJ Paul', 'Cheefa Da Reefa', 'en')"
"(11215, 'Gangsta Boo', 'Chop Shop', 'en')"
"(11216, 'Gangsta Boo', 'City Streets', 'en')"
"(11217, 'Gangsta Boo', 'Come Off Dat', 'en')"
"(11218, 'Lil Jon & The East Side Boyz', 'Da Blow', 'en')"
"(11219, 'Gangsta Boo', 'Da Carjack', 'en')"
"(11220, 'Gangsta Boo', 'Da Ones Close, Know Most', 'en')"
"(11221, 'Three 6 Mafia', 'Da Summa (Remix)', 'en')"
"(11222, 'Three 6 Mafia', 'Destruction Terror', 'en')"
"(11223, 'Gangsta Boo', ""Dick Suckin' Hoes"", 'en')"
"(11224, 'Hypnotize Camp Posse', 'Die a Soldier', 'en')"
"(11225, 'Gangsta Boo', 'Dirty Hoe', 'en')"
"(11226, 'Gangsta Boo', 'Dollar Signs', 'en')"
"(11227, 'Mach Five', ""Don't Play"", 'en')"
"(11228, 'Gangsta Boo', ""Don't Stand So Close"", 'en')"
"(11229, 'Gangsta Boo', 'Dont Stand So Close 2001', 'en')"
"(11230, 'Gangsta Boo', 'Enquiring Minds', 'en')"
"(11231, 'Three 6 Mafia', 'Flashes', 'en')"
"(11232, 'Three 6 Mafia', 'From Da Back', 'en')"
"(11233, 'DJ Paul & Lord Infamous', 'Front Page', 'en')"
"(11234, 'GAWVI', '3 One Girl', 'en')"
"(11235, 'Wordsplayed', 'Against All Adz', 'en')"
"(11236, 'Trip Lee', 'All My Love', 'en')"
"(11237, 'Trip Lee', 'All Rise Up', 'en')"
"(11238, 'Trip Lee', 'All Rise Up Interlude', 'en')"
"(11239, 'Andy Mineo', 'All We Got', 'en')"
"(11240, '116', 'Angels', 'en')"
"(11241, 'GAWVI', 'Baker Act', 'en')"
"(11242, 'Trip Lee', 'Bear With You', 'en')"
"(11243, 'Trip Lee', 'Beautiful Life 2 (Mine)', 'en')"
"(11244, 'Tedashii', 'Be Me', 'en')"
"(11245, 'Lecrae', 'Breathing to Death', 'en')"
"(11246, 'GAWVI', 'BROS', 'en')"
"(11247, 'Andy Mineo', 'Clarity', 'en')"
"(11248, 'GAWVI', 'Closer', 'en')"
"(11249, 'Trip Lee', 'Clouds', 'en')"
"(11250, 'Lecrae', 'Confe$$ions - Remix by Gawvi (FKA G-Styles)', 'en')"
"(11251, 'Social Club Misfits', 'Coogi Sweater', 'en')"
"(11252, 'Social Club Misfits', 'Cops', 'en')"
"(11253, 'Trip Lee', 'Coulda Been Me', 'en')"
"(11254, 'KB', 'Crowns & Thorns (Oceans)', 'en')"
"(11255, 'GAWVI', 'Cumbia', 'en')"
"(11256, 'Derek Minor', 'Deaf', 'en')"
"(11257, 'GAWVI', 'Desire', 'en')"
"(11258, 'Andy Mineo', 'Desperados', 'en')"
"(11259, 'J. Slikk', 'Desperados (Remix)', 'en')"
"(11260, 'Lecrae', 'Desperate', 'en')"
"(11261, 'GAWVI', 'Diamonds', 'en')"
"(11262, 'GAWVI', ""Don't Have to Feel Sorry"", 'en')"
"(11263, 'GAWVI', ""Don't Leave"", 'en')"
"(11264, 'KB', 'Doubts', 'en')"
"(11265, 'GAWVI', 'DULCE', 'es')"
"(11266, 'Tedashii', 'Earthquake', 'en')"
"(11267, 'GAWVI', 'En la Calle', 'es')"
"(11268, 'Lecrae', 'Fall Back', 'en')"
"(11269, 'GAWVI', 'Fashion Joe', 'en')"
"(11270, 'Layton Greene', 'Fed Up Remix', 'en')"
"(11271, 'GAWVI', 'Feel It', 'en')"
"(11272, 'GAWVI', 'Fight For Me', 'en')"
"(11273, 'Trip Lee', 'For My Good', 'en')"
"(11274, 'GAWVI', 'Free', 'en')"
"(11275, 'GAWVI', 'GET EM', 'en')"
"(11276, 'GAWVI', 'Giana', 'en')"
"(11277, 'Lecrae', 'Give In', 'en')"
"(11278, 'Social Club Misfits', 'Glow in The Dark', 'en')"
"(11279, 'GAWVI', 'GNO (Guys Night Out)', 'en')"
"(11280, 'Tau', 'Godline', 'en')"
"(11281, 'GAWVI', 'God Speed', 'en')"
"(11282, 'GAWVI', 'Green Card', 'en')"
"(11283, 'Trip Lee', 'Heart Problem', 'en')"
"(11284, 'Tram 11', 'Čovječe ne ljuti se', 'hr')"
"(11285, 'Tram 11', 'Kaj ima lima', 'hr')"
"(11286, 'General Woo', 'Navikni se na život', 'hr')"
"(11287, 'General Woo', 'Nikad Nece Biti Bolje', 'hr')"
"(11288, 'General Woo', 'Suma Sumarum', 'hr')"
"(11289, 'Tram 11', 'Vrućina Gradskog asfalta', 'hr')"
"(11290, 'Raekwon', '10 Bricks', 'en')"
"(11291, 'Ghostface Killah & Adrian Younge', '12 Reasons to Die', 'en')"
"(11292, 'Ghostface Killah', '260', 'en')"
"(11293, 'Ghostface Killah', '2getha Baby', 'en')"
"(11294, 'Dan the Automator', '2K007', 'en')"
"(11295, 'Ghostface Killah', '36 Seasons Album art & tracklisting', 'en')"
"(11296, 'Baghira', '3 Bricks (Remix)', 'en')"
"(11297, 'Raekwon', '4 in the Morning', 'en')"
"(11298, 'GZA', '4th Chamber', 'en')"
"(11299, 'DJ Kay Slay', '5 Deadly Venoms', 'en')"
"(11300, 'Theodore Unit', ""'88 Freestyle"", 'en')"
"(11301, 'Cappadonna', ""'97 Mentality"", 'en')"
"(11302, 'Ghostface Killah', '9 Milli Bros.', 'en')"
"(11303, 'Ghostface Killah', 'ABC', 'en')"
"(11304, 'Wu-Tang Clan', 'A Better Tomorrow Album Art And Tracklisting', 'en')"
"(11305, 'Method Man', 'Afterparty', 'en')"
"(11306, 'Ghostface Killah', 'After the Smoke is Clear', 'en')"
"(11307, 'Faith Evans', 'Again (Remix)', 'en')"
"(11308, 'Rah Digga', 'Album Intro', 'en')"
"(11309, 'Ghostface Killah', 'Alex (Stolen Script)', 'en')"
"(11310, 'Ghostface Killah', 'Alex (Stolen Script) [Clean]', 'en')"
"(11311, 'Wu Block', 'All in Together', 'en')"
"(11312, 'Ghostface Killah', 'All That I Got Is You', 'en')"
"(11313, 'Rhymefest', ""All That I've Got Is You"", 'en')"
"(11314, 'DOOMSTARKS', 'Angels', 'en')"
"(11315, 'MF DOOM', 'Angelz', 'en')"
"(11316, 'Apollo Brown & Ghostface Killah', 'An Unexpected Call', 'en')"
"(11317, 'Ghostface Killah & Adrian Younge', 'An Unexpected Call (The Set Up)', 'en')"
"(11318, 'Ghostface Killah', 'Apollo Kids', 'en')"
"(11319, 'Ghostface Killah', 'Assassination Day', 'en')"
"(11320, 'Kubus', 'Astro', 'en')"
"(11321, 'Wu-Tang Clan', 'Babies', 'en')"
"(11322, 'Ghostface Killah', 'Baby', 'en')"
"(11323, ""Ol' Dirty Bastard"", 'Back in the Air', 'en')"
"(11324, 'Wu-Tang Clan', 'Back in the Game', 'en')"
"(11325, 'Wu-Tang Clan', 'Back In The Game (Phoniks Remix)', 'en')"
"(11326, 'Ghostface Killah', 'Back Like That', 'en')"
"(11327, 'Ghostface Killah', 'Back Like That (Remix)', 'en')"
"(11328, 'Ghostface Killah', 'Bad Mouth Kid', 'en')"
"(11329, 'Ghostface Killah', 'Bad Mouth Kid (Skit)', 'en')"
"(11330, 'Ghostface Killah', ""Bamboo's Lament"", 'en')"
"(11331, 'Ghostface Killah', 'Barbershop', 'en')"
"(11332, 'Ghostface Killah', 'Bathtub - Skit', 'en')"
"(11333, 'Raekwon', 'Batman & Robin', 'en')"
"(11334, 'The Neighbourhood', 'Beat Take 1', 'en')"
"(11335, 'Ghostface Killah', 'Beat the Clock', 'en')"
"(11336, 'Emilio Rojas', '100 Million Dreams', 'en')"
"(11337, 'Gilbere Forte', '1st Floor', 'en')"
"(11338, 'Stromae', 'Alors On Danse Remix', 'en')"
"(11339, 'Gilbere Forte', 'Anigma', 'en')"
"(11340, 'Gilbere Forte', ""BET Hip Hop Awards '11: The Warm Up Cypher Vol. 1"", 'en')"
"(11341, 'Gilbere Forte', 'Black Chukkas', 'en')"
"(11342, 'Gilbere Forte', 'Black Chukkas Remix', 'en')"
"(11343, 'Gilbere Forte', 'Black Soul', 'en')"
"(11344, 'Gilbere Forte', ""Born in '87"", 'en')"
"(11345, 'Gilbere Forte', 'Burn Me Down Remix', 'en')"
"(11346, 'HUNTR', 'Crazy', 'en')"
"(11347, 'Gilbere Forte', 'Double Cupped', 'en')"
"(11348, 'Gilbere Forte', 'Down For The Ride', 'en')"
"(11349, 'Gilbere Forte', 'Fall For Nothing', 'en')"
"(11350, 'HUNTR', 'Find Myself', 'en')"
"(11351, 'Gilbere Forte', 'Forever Sin', 'en')"
"(11352, 'Gilbere Forte', 'Hello', 'en')"
"(11353, 'Gilbere Forte', 'Hot (In This Bitch) (Remix)', 'en')"
"(11354, 'Gilbere Forte', 'Humble Fucks!', 'en')"
"(11355, 'HUNTR', 'I i i', 'en')"
"(11356, 'Gilbere Forte', 'Karma', 'en')"
"(11357, 'HUNTR', 'Kindness', 'en')"
"(11358, 'Gilbere Forte', 'Look At My Life Freestyle', 'en')"
"(11359, 'Gilbere Forte', 'Lord Knows Freestyle', 'en')"
"(11360, 'Gilbere Forte', 'Most High', 'en')"
"(11361, 'HUNTR', 'Motel', 'en')"
"(11362, 'Gilbere Forte', 'Nolita', 'en')"
"(11363, 'Juicy J', 'Payback', 'en')"
"(11364, 'Gilbere Forte', 'Polaroids', 'en')"
"(11365, 'Gilbere Forte', 'Pray', 'en')"
"(11366, 'Gilbere Forte', 'Say So Freestyle', 'en')"
"(11367, 'Gilbere Forte', 'Set Fire To The Rain (Gilbere Forte Remix)', 'en')"
"(11368, 'HUNTR', 'Stabbing Me', 'en')"
"(11369, 'HUNTR', 'Strange', 'en')"
"(11370, 'Gilbere Forte', 'Streets Stay Crashing', 'en')"
"(11371, 'HUNTR', 'Sundown', 'en')"
"(11372, 'HUNTR', 'Sunset Blvd', 'en')"
"(11373, 'Lupe Fiasco', 'Super Cold Remix [Raak Mix]', 'en')"
"(11374, 'Gilbere Forte', 'Sweet Freestyle', 'en')"
"(11375, 'Gilbere Forte', 'Take One X Dawn', 'en')"
"(11376, 'Gilbere Forte', 'The Awakening', 'en')"
"(11377, 'Gilbere Forte', 'The Exports', 'en')"
"(11378, 'Gilbere Forte', 'The Eyes', 'en')"
"(11379, 'Gilbere Forte', 'Tonight', 'en')"
"(11380, 'Gilbere Forte', 'Train Lights', 'en')"
"(11381, 'Alex Clare', 'Up All Night (US Version)', 'en')"
"(11382, 'Gilbere Forte', 'Valerie Mamosa', 'en')"
"(11383, 'HUNTR', 'Veins', 'en')"
"(11384, 'Gilbere Forte', 'Veritas', 'en')"
"(11385, 'Huey', '24/7 - 365', 'en')"
"(11386, 'Jay Rock', 'All My Life (Remix)', 'en')"
"(11387, 'Dom Kennedy', 'Around Midnight', 'en')"
"(11388, 'Mahoggany Blu', 'Bands in the bag', 'en')"
"(11389, 'Glasses Malone & J-Haze', 'Bang', 'en')"
"(11390, 'J-Haze', 'BANG', 'en')"
"(11391, 'Mack 10', 'Big Balla', 'en')"
"(11392, 'Kurupt', 'Bounce (Remix)', 'en')"
"(11393, 'Glasses Malone & J-Haze', 'Bust Guns', 'en')"
"(11394, 'J-Haze', 'BUST GUNS', 'en')"
"(11395, 'Quincey White', 'California', 'en')"
"(11396, 'Glasses Malone', 'Call Me T.I.', 'en')"
"(11397, 'Mo-Man', ""Can't Help Myself"", 'en')"
"(11398, 'Akon', 'Certified', 'en')"
"(11399, 'Glasses Malone', 'Certified', 'en')"
"(11400, 'Glasses Malone', 'Certified (Remix)', 'en')"
"(11401, 'Lupe Fiasco', 'Chopper', 'en')"
"(11402, 'Glasses Malone & J-Haze', 'Craccin', 'en')"
"(11403, 'Jay Rock', 'Dollars Make Sense', 'en')"
"(11404, 'Glasses Malone & J-Haze', 'Fast Life', 'en')"
"(11405, 'Glasses Malone & J-Haze', 'Gangsta Shit', 'en')"
"(11406, 'Glasses Malone', 'Get Busy', 'en')"
"(11407, 'Brian McKnight', 'Get You Into My Life', 'en')"
"(11408, 'Ricky Rude', 'Good Mood', 'en')"
"(11409, 'Glasses Malone', 'Haterz', 'en')"
"(11410, 'Glasses Malone', 'Hold On', 'en')"
"(11411, '\u200bThe OCS', 'Hometown', 'en')"
"(11412, 'Chino Grande', ""I Don't Give A Fuck"", 'en')"
"(11413, 'Young Lace', ""I Don't Wanna Be You"", 'en')"
"(11414, 'Glasses Malone', 'I Get Doe', 'en')"
"(11415, 'Ab-Soul', ""I'm a G"", 'en')"
"(11416, 'Mr. Criminal', ""It's The West Coast"", 'en')"
"(11417, 'Tech N9ne', 'Keep It One Hunit', 'en')"
"(11418, 'Glasses Malone', 'Knock It Out', 'en')"
"(11419, 'Glasses Malone', 'Let It Go', 'en')"
"(11420, 'Young Brown', 'Listo (Ready)', 'en')"
"(11421, 'Glasses Malone & J-Haze', 'Look Easy', 'en')"
"(11422, 'Foxx west', 'Los Angele', 'en')"
"(11423, 'Snoop Dogg', '20 Minutes', 'en')"
"(11424, 'Snoop Dogg', '220', 'en')"
"(11425, 'Tha Eastsidaz', 'Another Day', 'en')"
"(11426, 'Snoop Dogg', 'Back Up Ho', 'en')"
"(11427, 'Tha Eastsidaz', 'Be Thankful', 'en')"
"(11428, 'Tha Eastsidaz', 'Big Bang Theory', 'en')"
"(11429, 'Tha Eastsidaz', 'Break a Bitch Til I Die', 'en')"
"(11430, 'Kurupt', 'Bring Back That G Shit', 'en')"
"(11431, 'Snoop Dogg', ""Candy (Drippin' Like Water)"", 'en')"
"(11432, 'Goldie Loc', 'Can U Get Away?', 'en')"
"(11433, 'Goldie Loc', ""C'Mon Now"", 'en')"
"(11434, ""Doggy's Angels"", 'Cold Crush Gangsta', 'en')"
"(11435, 'C-Murder', 'Concrete Jungle', 'en')"
"(11436, 'Tha Eastsidaz', 'Connected', 'en')"
"(11437, 'Tha Eastsidaz', 'Cool', 'en')"
"(11438, 'Tha Eastsidaz', 'Crip Hop', 'en')"
"(11439, 'Nate Dogg', 'Ditty Dum Ditty Doo', 'en')"
"(11440, 'Tha Eastsidaz', 'Dogghouse', 'en')"
"(11441, 'Tha Eastsidaz', 'Dogghouse In Your Mouth', 'en')"
"(11442, 'Bad Azz', 'Dogghouse Ridaz', 'en')"
"(11443, 'Snoop Dogg', ""Don't Stop"", 'en')"
"(11444, 'Daz Dillinger', ""DPGC: U Know What I'm Throwin' Up"", 'en')"
"(11445, 'Tha Eastsidaz', 'Eastside Ridaz', 'en')"
"(11446, 'Tha Eastsidaz', 'Everywhere I Go', 'en')"
"(11447, 'Tha Eastsidaz', 'Friends', 'en')"
"(11448, 'Tha Eastsidaz', 'Gang Bang 4 Real', 'en')"
"(11449, 'Tha Eastsidaz', ""G'd Up"", 'en')"
"(11450, 'Tha Eastsidaz', 'Ghetto', 'en')"
"(11451, 'Snoop Dogg', 'Ghetto Symphony', 'en')"
"(11452, 'Tha Eastsidaz', ""Give it 2 'Em Dogg"", 'en')"
"(11453, 'Tha Eastsidaz', 'Got Beef', 'en')"
"(11454, 'K9 Tor Smith , Goldie Loc ,', 'Hitting switches', 'en')"
"(11455, 'Snoop Dogg', 'Hourglass', 'en')"
"(11456, 'Tha Eastsidaz', ""How You Livin'"", 'en')"
"(11457, 'Tha Eastsidaz', ""I Don't Know"", 'en')"
"(11458, 'Tha Eastsidaz', 'I Luv It', 'en')"
"(11459, 'Tha Eastsidaz', 'I Pledge Allegiance', 'en')"
"(11460, 'Tha Eastsidaz', 'Late Night', 'en')"
"(11461, 'Snoop Dogg', 'Lay Low', 'en')"
"(11462, 'Tha Eastsidaz', 'LBC Thang', 'en')"
"(11463, 'Kurupt', 'Let Me Know', 'en')"
"(11464, 'Goldie Loc', ""Let's Roll"", 'en')"
"(11465, 'Tha Eastsidaz', 'Nigga 4 Life', 'en')"
"(11466, 'Tha Eastsidaz', ""Now We Lay 'Em Down"", 'en')"
"(11467, 'Silkk the Shocker', ""Pop Lockin'"", 'en')"
"(11468, 'West Coast Bad Boyz', ""Pop Lockin' II"", 'en')"
"(11469, 'Tha Eastsidaz', 'Pussy Sells', 'en')"
"(11470, 'MC Ren', 'Real Talk (Bonus Track)', 'en')"
"(11471, 'Xzibit', 'Rimz & Tirez', 'en')"
"(11472, 'Tha Eastsidaz', 'So Low', 'en')"
"(11473, 'GoldLink', '7 Golden Lampstands', 'en')"
"(11474, 'GoldLink', 'After You Left', 'en')"
"(11475, 'GoldLink', ""And After That, We Didn't Talk Cover Art/Tracklist"", 'en')"
"(11476, 'Falcons', 'Aquafina', 'en')"
"(11477, 'GoldLink', 'At What Cost [Tracklist + Album Cover]', 'en')"
"(11478, 'GoldLink', 'Ay Ay', 'en')"
"(11479, 'GoldLink', 'Bedtime Story', 'en')"
"(11480, 'Denzel Curry', 'BLACK BALLOONS | 13LACK 13ALLOONZ', 'en')"
"(11481, 'Falcons', 'Boo You Know', 'en')"
"(11482, 'GoldLink', 'Celebration Freestlye', 'en')"
"(11483, 'GoldLink', 'CNTRL', 'en')"
"(11484, 'Christian Rich', 'Compromise', 'en')"
"(11485, 'GoldLink', 'Creep', 'en')"
"(11486, 'GoldLink', 'Crew', 'en')"
"(11487, 'GoldLink', 'Crew (Backyard Band Remix)', 'en')"
"(11488, 'MJay Marveille', 'Crew (GoldLink Remix)', 'en')"
"(11489, 'GoldLink', 'Crew (Lido Remix)', 'en')"
"(11490, 'GoldLink', 'Crew (New Impressionz Remix)', 'en')"
"(11491, 'GoldLink', 'Crew REMIX', 'en')"
"(11492, 'GoldLink', 'Crew (Richie Souf Remix)', 'en')"
"(11493, 'GoldLink', 'Dance On Me', 'en')"
"(11494, 'GoldLink', 'Dark Skin Women', 'en')"
"(11495, 'GoldLink', 'Divine', 'en')"
"(11496, 'GoldLink', 'Electronic Relaxtion', 'en')"
"(11497, 'GoldLink', 'Facelift', 'en')"
"(11498, 'Lila Drew', 'Faded/2am', 'en')"
"(11499, 'GoldLink', 'Fall In Love', 'en')"
"(11500, 'GoldLink', 'Fuck Being Polite', 'en')"
"(11501, 'Ciscero', 'Function', 'en')"
"(11502, 'DJ Kidd Marvel', 'Future Bounce', 'en')"
"(11503, 'Bipolar Sunshine', 'Future (Part 1)', 'en')"
"(11504, 'Diplo', 'Get It Right (Remix)', 'en')"
"(11505, 'Diplo', 'Get It Right (Tony Romera Remix)', 'en')"
"(11506, 'GoldLink', 'Got Friends', 'en')"
"(11507, 'GoldLink', 'Got Muscle', 'en')"
"(11508, 'GoldLink', 'G.Y.L.O.', 'en')"
"(11509, 'GoldLink', 'Hands On Your Knees', 'en')"
"(11510, 'GoldLink', 'Have You Seen That Girl?', 'en')"
"(11511, 'Moxie Raia', 'Healer', 'en')"
"(11512, 'GoldLink', 'Herside Story', 'en')"
"(11513, 'Braves Boy', 'Hidup Ini', 'id')"
"(11514, 'Chloe x Halle', 'Hi Lo', 'en')"
"(11515, 'GoldLink', 'Hip-Hop (Interlude)', 'en')"
"(11516, 'GoldLink', ""How It's Done"", 'en')"
"(11517, 'GoldLink', 'I Can Feel It', 'en')"
"(11518, 'GoldLink', ""Justine's Interlude"", 'en')"
"(11519, 'GoldLink', 'Kokamoe Freestyle', 'en')"
"(11520, '\u200b\u200balt-J', 'Last Year [Terrace Martin Version]', 'en')"
"(11521, 'GoldLink', 'Late Night', 'en')"
"(11522, 'Khalid', ""Let's Go (Remix)"", 'en')"
"(11523, 'Gorilla Zoe', 'Amnesia', 'en')"
"(11524, 'Gorilla Zoe', 'Baddest Bitch', 'en')"
"(11525, 'Gorilla Zoe', 'Battle Field', 'en')"
"(11526, 'Boyz N Da Hood', 'Bite Down', 'en')"
"(11527, 'Boyz N Da Hood', 'Block Boyz', 'en')"
"(11528, 'Tiësto & Sevenn', 'Boom (Remix)', 'en')"
"(11529, 'Yung Joc', ""Bottle Poppin'"", 'en')"
"(11530, 'Gorilla Zoe', 'Break It Down', 'en')"
